,GENE ID
29321,ENSG00000226466
29322,ENSG00000255547
29323,ENSG00000106399
29324,ENSG00000179997
29325,ENSG00000218261
29326,ENSG00000204086
29327,ENSG00000129197
29328,ENSG00000103932
29329,ENSG00000122484
29330,ENSG00000270874
29331,ENSG00000005175
29332,ENSG00000257433
29333,ENSG00000197713
29334,ENSG00000116745
29335,ENSG00000235376
29336,ENSG00000250732
29337,ENSG00000234158
29338,ENSG00000230833
29339,ENSG00000233010
29340,ENSG00000234732
29341,ENSG00000257075
29342,ENSG00000117133
29343,ENSG00000197498
29344,ENSG00000225357
29345,ENSG00000250693
29346,ENSG00000156313
29347,ENSG00000092200
29348,ENSG00000103494
29349,ENSG00000089169
29350,ENSG00000181031
29351,ENSG00000262061
29352,ENSG00000262294
29353,ENSG00000153574
29354,ENSG00000267597
29355,ENSG00000100316
29356,ENSG00000140986
29357,ENSG00000228149
29358,ENSG00000227939
29359,ENSG00000243388
29360,ENSG00000232573
29361,ENSG00000231546
29362,ENSG00000213891
29363,ENSG00000225093
29364,ENSG00000232199
29365,ENSG00000240540
29366,ENSG00000243095
29367,ENSG00000223568
29368,ENSG00000232496
29369,ENSG00000258013
29370,ENSG00000174444
29371,ENSG00000240954
29372,ENSG00000232341
29373,ENSG00000230364
29374,ENSG00000229638
29375,ENSG00000230207
29376,ENSG00000230071
29377,ENSG00000224442
29378,ENSG00000122406
29379,ENSG00000241061
29380,ENSG00000237068
29381,ENSG00000242276
29382,ENSG00000229994
29383,ENSG00000213051
29384,ENSG00000232393
29385,ENSG00000234415
29386,ENSG00000213917
29387,ENSG00000236330
29388,ENSG00000234067
29389,ENSG00000242882
29390,ENSG00000242697
29391,ENSG00000242134
29392,ENSG00000243914
29393,ENSG00000240412
29394,ENSG00000240411
29395,ENSG00000243859
29396,ENSG00000220744
29397,ENSG00000220553
29398,ENSG00000218643
29399,ENSG00000218689
29400,ENSG00000239198
29401,ENSG00000240395
29402,ENSG00000244052
29403,ENSG00000225251
29404,ENSG00000230469
29405,ENSG00000228195
29406,ENSG00000235264
29407,ENSG00000242208
29408,ENSG00000243431
29409,ENSG00000214878
29410,ENSG00000228992
29411,ENSG00000243521
29412,ENSG00000234009
29413,ENSG00000214727
29414,ENSG00000089009
29415,ENSG00000236111
29416,ENSG00000227056
29417,ENSG00000229022
29418,ENSG00000226080
29419,ENSG00000214064
29420,ENSG00000231063
29421,ENSG00000239212
29422,ENSG00000242285
29423,ENSG00000242390
29424,ENSG00000243199
29425,ENSG00000250475
29426,ENSG00000214671
29427,ENSG00000243312
29428,ENSG00000244470
29429,ENSG00000240611
29430,ENSG00000240159
29431,ENSG00000216754
29432,ENSG00000218476
29433,ENSG00000230383
29434,ENSG00000236976
29435,ENSG00000223445
29436,ENSG00000240738
29437,ENSG00000249510
29438,ENSG00000227474
29439,ENSG00000213270
29440,ENSG00000240305
29441,ENSG00000235552
29442,ENSG00000223730
29443,ENSG00000236243
29444,ENSG00000215313
29445,ENSG00000223945
29446,ENSG00000253646
29447,ENSG00000147604
29448,ENSG00000148303
29449,ENSG00000241984
29450,ENSG00000256243
29451,ENSG00000213641
29452,ENSG00000240210
29453,ENSG00000242071
29454,ENSG00000213880
29455,ENSG00000230507
29456,ENSG00000213272
29457,ENSG00000240522
29458,ENSG00000242445
29459,ENSG00000228210
29460,ENSG00000235208
29461,ENSG00000213979
29462,ENSG00000236806
29463,ENSG00000234329
29464,ENSG00000213421
29465,ENSG00000232848
29466,ENSG00000227777
29467,ENSG00000234981
29468,ENSG00000229757
29469,ENSG00000227331
29470,ENSG00000241367
29471,ENSG00000241307
29472,ENSG00000235294
29473,ENSG00000214988
29474,ENSG00000242169
29475,ENSG00000184139
29476,ENSG00000248843
29477,ENSG00000241741
29478,ENSG00000242083
29479,ENSG00000243160
29480,ENSG00000254200
29481,ENSG00000213312
29482,ENSG00000216639
29483,ENSG00000216368
29484,ENSG00000213109
29485,ENSG00000213787
29486,ENSG00000213385
29487,ENSG00000224475
29488,ENSG00000213798
29489,ENSG00000234358
29490,ENSG00000213542
29491,ENSG00000231562
29492,ENSG00000275160
29493,ENSG00000233555
29494,ENSG00000234982
29495,ENSG00000237088
29496,ENSG00000184961
29497,ENSG00000213609
29498,ENSG00000226448
29499,ENSG00000225354
29500,ENSG00000235962
29501,ENSG00000242279
29502,ENSG00000241008
29503,ENSG00000242834
29504,ENSG00000242248
29505,ENSG00000240554
29506,ENSG00000213152
29507,ENSG00000233291
29508,ENSG00000213862
29509,ENSG00000243697
29510,ENSG00000213876
29511,ENSG00000228000
29512,ENSG00000175886
29513,ENSG00000239683
29514,ENSG00000268483
29515,ENSG00000235776
29516,ENSG00000234566
29517,ENSG00000235735
29518,ENSG00000237952
29519,ENSG00000255991
29520,ENSG00000259674
29521,ENSG00000231995
29522,ENSG00000225005
29523,ENSG00000224573
29524,ENSG00000255106
29525,ENSG00000253332
29526,ENSG00000235163
29527,ENSG00000228955
29528,ENSG00000229339
29529,ENSG00000146223
29530,ENSG00000234227
29531,ENSG00000231490
29532,ENSG00000235090
29533,ENSG00000249582
29534,ENSG00000267634
29535,ENSG00000251137
29536,ENSG00000228766
29537,ENSG00000231035
29538,ENSG00000237322
29539,ENSG00000176970
29540,ENSG00000231981
29541,ENSG00000251464
29542,ENSG00000214485
29543,ENSG00000227663
29544,ENSG00000226094
29545,ENSG00000230449
29546,ENSG00000241562
29547,ENSG00000227525
29548,ENSG00000224315
29549,ENSG00000235045
29550,ENSG00000137970
29551,ENSG00000229752
29552,ENSG00000234619
29553,ENSG00000227770
29554,ENSG00000234253
29555,ENSG00000232994
29556,ENSG00000240622
29557,ENSG00000242899
29558,ENSG00000214062
29559,ENSG00000243806
29560,ENSG00000241458
29561,ENSG00000254252
29562,ENSG00000231579
29563,ENSG00000226544
29564,ENSG00000244363
29565,ENSG00000240003
29566,ENSG00000216636
29567,ENSG00000184612
29568,ENSG00000220069
29569,ENSG00000218632
29570,ENSG00000214457
29571,ENSG00000227982
29572,ENSG00000235379
29573,ENSG00000231006
29574,ENSG00000215236
29575,ENSG00000237205
29576,ENSG00000233518
29577,ENSG00000234109
29578,ENSG00000226646
29579,ENSG00000239473
29580,ENSG00000243020
29581,ENSG00000242991
29582,ENSG00000241146
29583,ENSG00000241825
29584,ENSG00000241045
29585,ENSG00000233873
29586,ENSG00000225823
29587,ENSG00000229917
29588,ENSG00000228071
29589,ENSG00000187504
29590,ENSG00000242931
29591,ENSG00000268785
29592,ENSG00000243469
29593,ENSG00000228599
29594,ENSG00000237475
29595,ENSG00000227645
29596,ENSG00000228301
29597,ENSG00000231164
29598,ENSG00000224401
29599,ENSG00000216938
29600,ENSG00000225918
29601,ENSG00000214142
29602,ENSG00000230282
29603,ENSG00000161016
29604,ENSG00000216676
29605,ENSG00000225267
29606,ENSG00000163682
29607,ENSG00000234324
29608,ENSG00000240392
29609,ENSG00000239510
29610,ENSG00000241891
29611,ENSG00000238103
29612,ENSG00000228374
29613,ENSG00000185078
29614,ENSG00000240601
29615,ENSG00000214676
29616,ENSG00000213309
29617,ENSG00000214089
29618,ENSG00000240821
29619,ENSG00000242067
29620,ENSG00000267355
29621,ENSG00000240074
29622,ENSG00000239659
29623,ENSG00000242100
29624,ENSG00000244071
29625,ENSG00000147403
29626,ENSG00000198755
29627,ENSG00000244691
29628,ENSG00000188873
29629,ENSG00000215264
29630,ENSG00000235467
29631,ENSG00000226360
29632,ENSG00000165496
29633,ENSG00000217026
29634,ENSG00000174572
29635,ENSG00000230734
29636,ENSG00000238003
29637,ENSG00000235644
29638,ENSG00000230076
29639,ENSG00000242052
29640,ENSG00000254012
29641,ENSG00000233913
29642,ENSG00000216347
29643,ENSG00000230853
29644,ENSG00000234040
29645,ENSG00000258245
29646,ENSG00000260031
29647,ENSG00000267119
29648,ENSG00000178464
29649,ENSG00000225196
29650,ENSG00000253995
29651,ENSG00000233609
29652,ENSG00000142676
29653,ENSG00000227394
29654,ENSG00000213613
29655,ENSG00000184111
29656,ENSG00000242137
29657,ENSG00000197958
29658,ENSG00000204194
29659,ENSG00000216412
29660,ENSG00000233106
29661,ENSG00000185834
29662,ENSG00000243855
29663,ENSG00000243824
29664,ENSG00000242941
29665,ENSG00000219932
29666,ENSG00000232687
29667,ENSG00000226279
29668,ENSG00000232493
29669,ENSG00000236992
29670,ENSG00000172746
29671,ENSG00000224321
29672,ENSG00000230993
29673,ENSG00000204196
29674,ENSG00000224839
29675,ENSG00000213400
29676,ENSG00000226972
29677,ENSG00000239627
29678,ENSG00000242683
29679,ENSG00000253109
29680,ENSG00000218716
29681,ENSG00000243601
29682,ENSG00000235330
29683,ENSG00000236171
29684,ENSG00000237169
29685,ENSG00000240180
29686,ENSG00000233189
29687,ENSG00000242353
29688,ENSG00000241228
29689,ENSG00000242314
29690,ENSG00000244585
29691,ENSG00000229824
29692,ENSG00000243007
29693,ENSG00000242423
29694,ENSG00000240270
29695,ENSG00000213228
29696,ENSG00000237314
29697,ENSG00000243516
29698,ENSG00000269637
29699,ENSG00000213253
29700,ENSG00000234524
29701,ENSG00000227123
29702,ENSG00000233940
29703,ENSG00000255903
29704,ENSG00000219222
29705,ENSG00000270865
29706,ENSG00000230180
29707,ENSG00000270916
29708,ENSG00000167526
29709,ENSG00000142541
29710,ENSG00000231301
29711,ENSG00000244053
29712,ENSG00000177350
29713,ENSG00000236552
29714,ENSG00000234118
29715,ENSG00000213885
29716,ENSG00000226945
29717,ENSG00000213703
29718,ENSG00000270780
29719,ENSG00000229657
29720,ENSG00000236047
29721,ENSG00000213940
29722,ENSG00000242858
29723,ENSG00000216316
29724,ENSG00000226624
29725,ENSG00000231322
29726,ENSG00000241746
29727,ENSG00000228754
29728,ENSG00000234498
29729,ENSG00000239397
29730,ENSG00000243517
29731,ENSG00000242990
29732,ENSG00000234589
29733,ENSG00000136149
29734,ENSG00000250318
29735,ENSG00000226621
29736,ENSG00000213916
29737,ENSG00000213820
29738,ENSG00000241890
29739,ENSG00000213176
29740,ENSG00000241634
29741,ENSG00000215030
29742,ENSG00000188846
29743,ENSG00000139239
29744,ENSG00000225662
29745,ENSG00000241923
29746,ENSG00000225661
29747,ENSG00000185631
29748,ENSG00000174748
29749,ENSG00000227343
29750,ENSG00000240914
29751,ENSG00000212802
29752,ENSG00000225499
29753,ENSG00000233045
29754,ENSG00000241723
29755,ENSG00000242262
29756,ENSG00000241651
29757,ENSG00000216917
29758,ENSG00000223718
29759,ENSG00000243402
29760,ENSG00000226428
29761,ENSG00000226701
29762,ENSG00000244259
29763,ENSG00000234751
29764,ENSG00000243830
29765,ENSG00000228501
29766,ENSG00000215003
29767,ENSG00000244753
29768,ENSG00000231369
29769,ENSG00000265681
29770,ENSG00000215472
29771,ENSG00000229500
29772,ENSG00000242135
29773,ENSG00000271705
29774,ENSG00000240624
29775,ENSG00000230721
29776,ENSG00000226084
29777,ENSG00000244716
29778,ENSG00000213041
29779,ENSG00000223583
29780,ENSG00000224672
29781,ENSG00000233445
29782,ENSG00000230559
29783,ENSG00000223604
29784,ENSG00000226297
29785,ENSG00000229326
29786,ENSG00000236768
29787,ENSG00000223409
29788,ENSG00000234742
29789,ENSG00000241261
29790,ENSG00000241250
29791,ENSG00000241809
29792,ENSG00000243592
29793,ENSG00000220694
29794,ENSG00000237593
29795,ENSG00000219547
29796,ENSG00000216854
29797,ENSG00000243099
29798,ENSG00000229677
29799,ENSG00000231965
29800,ENSG00000244235
29801,ENSG00000241961
29802,ENSG00000243844
29803,ENSG00000213432
29804,ENSG00000233900
29805,ENSG00000236058
29806,ENSG00000241590
29807,ENSG00000240441
29808,ENSG00000212664
29809,ENSG00000241067
29810,ENSG00000213179
29811,ENSG00000228331
29812,ENSG00000241088
29813,ENSG00000267664
29814,ENSG00000239689
29815,ENSG00000242615
29816,ENSG00000235018
29817,ENSG00000231211
29818,ENSG00000213700
29819,ENSG00000271429
29820,ENSG00000063177
29821,ENSG00000105640
29822,ENSG00000225043
29823,ENSG00000213442
29824,ENSG00000232439
29825,ENSG00000218754
29826,ENSG00000223916
29827,ENSG00000223733
29828,ENSG00000236189
29829,ENSG00000237793
29830,ENSG00000227952
29831,ENSG00000242417
29832,ENSG00000214359
29833,ENSG00000213307
29834,ENSG00000244485
29835,ENSG00000108298
29836,ENSG00000226217
29837,ENSG00000229863
29838,ENSG00000226915
29839,ENSG00000230580
29840,ENSG00000240827
29841,ENSG00000241668
29842,ENSG00000239315
29843,ENSG00000240870
29844,ENSG00000236762
29845,ENSG00000241654
29846,ENSG00000229168
29847,ENSG00000230508
29848,ENSG00000122026
29849,ENSG00000214760
29850,ENSG00000215063
29851,ENSG00000225419
29852,ENSG00000240828
29853,ENSG00000258640
29854,ENSG00000239199
29855,ENSG00000258613
29856,ENSG00000180662
29857,ENSG00000258618
29858,ENSG00000239272
29859,ENSG00000242571
29860,ENSG00000259535
29861,ENSG00000242837
29862,ENSG00000242747
29863,ENSG00000239465
29864,ENSG00000220842
29865,ENSG00000214073
29866,ENSG00000213343
29867,ENSG00000219133
29868,ENSG00000227311
29869,ENSG00000224340
29870,ENSG00000225142
29871,ENSG00000236776
29872,ENSG00000229554
29873,ENSG00000232514
29874,ENSG00000232918
29875,ENSG00000225272
29876,ENSG00000220749
29877,ENSG00000232037
29878,ENSG00000235937
29879,ENSG00000227187
29880,ENSG00000224019
29881,ENSG00000237024
29882,ENSG00000238180
29883,ENSG00000231494
29884,ENSG00000233752
29885,ENSG00000229503
29886,ENSG00000233934
29887,ENSG00000239797
29888,ENSG00000235670
29889,ENSG00000214560
29890,ENSG00000240068
29891,ENSG00000231688
29892,ENSG00000229585
29893,ENSG00000239532
29894,ENSG00000241612
29895,ENSG00000241344
29896,ENSG00000242318
29897,ENSG00000241981
29898,ENSG00000228489
29899,ENSG00000240674
29900,ENSG00000242431
29901,ENSG00000244021
29902,ENSG00000241829
29903,ENSG00000239870
29904,ENSG00000241739
29905,ENSG00000241187
29906,ENSG00000213663
29907,ENSG00000253946
29908,ENSG00000240729
29909,ENSG00000217379
29910,ENSG00000229765
29911,ENSG00000217181
29912,ENSG00000220110
29913,ENSG00000216977
29914,ENSG00000225343
29915,ENSG00000219776
29916,ENSG00000216718
29917,ENSG00000216480
29918,ENSG00000213620
29919,ENSG00000239412
29920,ENSG00000224593
29921,ENSG00000234658
29922,ENSG00000237551
29923,ENSG00000213860
29924,ENSG00000228030
29925,ENSG00000241026
29926,ENSG00000240237
29927,ENSG00000240919
29928,ENSG00000243181
29929,ENSG00000230064
29930,ENSG00000227399
29931,ENSG00000230188
29932,ENSG00000228781
29933,ENSG00000231804
29934,ENSG00000213669
29935,ENSG00000228053
29936,ENSG00000238263
29937,ENSG00000229870
29938,ENSG00000227805
29939,ENSG00000224907
29940,ENSG00000225922
29941,ENSG00000229605
29942,ENSG00000241678
29943,ENSG00000241782
29944,ENSG00000239861
29945,ENSG00000239470
29946,ENSG00000243071
29947,ENSG00000242986
29948,ENSG00000242405
29949,ENSG00000241423
29950,ENSG00000242922
29951,ENSG00000239201
29952,ENSG00000225239
29953,ENSG00000232701
29954,ENSG00000237816
29955,ENSG00000226617
29956,ENSG00000237109
29957,ENSG00000237924
29958,ENSG00000241640
29959,ENSG00000243780
29960,ENSG00000243568
29961,ENSG00000243711
29962,ENSG00000240238
29963,ENSG00000239763
29964,ENSG00000220793
29965,ENSG00000244582
29966,ENSG00000237382
29967,ENSG00000241185
29968,ENSG00000240531
29969,ENSG00000240898
29970,ENSG00000242320
29971,ENSG00000243720
29972,ENSG00000244527
29973,ENSG00000242636
29974,ENSG00000243771
29975,ENSG00000232429
29976,ENSG00000183911
29977,ENSG00000236509
29978,ENSG00000233254
29979,ENSG00000235482
29980,ENSG00000271215
29981,ENSG00000236732
29982,ENSG00000116251
29983,ENSG00000163584
29984,ENSG00000213178
29985,ENSG00000241081
29986,ENSG00000226457
29987,ENSG00000225483
29988,ENSG00000268074
29989,ENSG00000268993
29990,ENSG00000234559
29991,ENSG00000237745
29992,ENSG00000213295
29993,ENSG00000233707
29994,ENSG00000216867
29995,ENSG00000242670
29996,ENSG00000218300
29997,ENSG00000213935
29998,ENSG00000235266
29999,ENSG00000230171
30000,ENSG00000241129
30001,ENSG00000239200
30002,ENSG00000233979
30003,ENSG00000213653
30004,ENSG00000232379
30005,ENSG00000231084
30006,ENSG00000125691
30007,ENSG00000198242
30008,ENSG00000239257
30009,ENSG00000225067
30010,ENSG00000214914
30011,ENSG00000212932
30012,ENSG00000214835
30013,ENSG00000240356
30014,ENSG00000241582
30015,ENSG00000240051
30016,ENSG00000230988
30017,ENSG00000228861
30018,ENSG00000224438
30019,ENSG00000230841
30020,ENSG00000228190
30021,ENSG00000215893
30022,ENSG00000225338
30023,ENSG00000229716
30024,ENSG00000235990
30025,ENSG00000241670
30026,ENSG00000237213
30027,ENSG00000236863
30028,ENSG00000236679
30029,ENSG00000233084
30030,ENSG00000228884
30031,ENSG00000225669
30032,ENSG00000226331
30033,ENSG00000214024
30034,ENSG00000226658
30035,ENSG00000232625
30036,ENSG00000237887
30037,ENSG00000237824
30038,ENSG00000225991
30039,ENSG00000232568
30040,ENSG00000225124
30041,ENSG00000236148
30042,ENSG00000184423
30043,ENSG00000214074
30044,ENSG00000242321
30045,ENSG00000224085
30046,ENSG00000234851
30047,ENSG00000227337
30048,ENSG00000244088
30049,ENSG00000213285
30050,ENSG00000213122
30051,ENSG00000219814
30052,ENSG00000219135
30053,ENSG00000243422
30054,ENSG00000232778
30055,ENSG00000269721
30056,ENSG00000230370
30057,ENSG00000223508
30058,ENSG00000240486
30059,ENSG00000243265
30060,ENSG00000244413
30061,ENSG00000206147
30062,ENSG00000228657
30063,ENSG00000215002
30064,ENSG00000213147
30065,ENSG00000280012
30066,ENSG00000213233
30067,ENSG00000243721
30068,ENSG00000240970
30069,ENSG00000243964
30070,ENSG00000243141
30071,ENSG00000240991
30072,ENSG00000242850
30073,ENSG00000235315
30074,ENSG00000241052
30075,ENSG00000237450
30076,ENSG00000239840
30077,ENSG00000244283
30078,ENSG00000227694
30079,ENSG00000240125
30080,ENSG00000226156
30081,ENSG00000267301
30082,ENSG00000269244
30083,ENSG00000213035
30084,ENSG00000242748
30085,ENSG00000184319
30086,ENSG00000234135
30087,ENSG00000261914
30088,ENSG00000224980
30089,ENSG00000262959
30090,ENSG00000232938
30091,ENSG00000271153
30092,ENSG00000227875
30093,ENSG00000271415
30094,ENSG00000260965
30095,ENSG00000270723
30096,ENSG00000232873
30097,ENSG00000248439
30098,ENSG00000236848
30099,ENSG00000250752
30100,ENSG00000260615
30101,ENSG00000176054
30102,ENSG00000223903
30103,ENSG00000230406
30104,ENSG00000244708
30105,ENSG00000226407
30106,ENSG00000114391
30107,ENSG00000235065
30108,ENSG00000181524
30109,ENSG00000215016
30110,ENSG00000236801
30111,ENSG00000225722
